1,2,3,4,g,6,t,8,col_value
braided,4.2,atoms,gamma:,0.242,varphi:,0.214,pingjunzhi:,0.002543708
braided,4.2,atoms,gamma:,0.242,varphi:,0.216,pingjunzhi:,0.002770276
braided,4.2,atoms,gamma:,0.242,varphi:,0.218,pingjunzhi:,0.002565427
braided,4.2,atoms,gamma:,0.242,varphi:,0.22,pingjunzhi:,0.002703009
braided,4.2,atoms,gamma:,0.242,varphi:,0.222,pingjunzhi:,0.002493417
braided,4.2,atoms,gamma:,0.242,varphi:,0.224,pingjunzhi:,0.002707469
braided,4.2,atoms,gamma:,0.242,varphi:,0.226,pingjunzhi:,0.002457631
braided,4.2,atoms,gamma:,0.242,varphi:,0.228,pingjunzhi:,0.002898346
braided,4.2,atoms,gamma:,0.242,varphi:,0.23,pingjunzhi:,0.002835433
braided,4.2,atoms,gamma:,0.242,varphi:,0.232,pingjunzhi:,0.003173027
braided,4.2,atoms,gamma:,0.242,varphi:,0.234,pingjunzhi:,0.002875065
braided,4.2,atoms,gamma:,0.242,varphi:,0.236,pingjunzhi:,0.00287314
braided,4.2,atoms,gamma:,0.242,varphi:,0.238,pingjunzhi:,0.002947867
braided,4.2,atoms,gamma:,0.242,varphi:,0.24,pingjunzhi:,0.002981013
braided,4.2,atoms,gamma:,0.242,varphi:,0.242,pingjunzhi:,0.003020653
braided,4.2,atoms,gamma:,0.242,varphi:,0.244,pingjunzhi:,0.003077582
braided,4.2,atoms,gamma:,0.242,varphi:,0.246,pingjunzhi:,0.002926089
braided,4.2,atoms,gamma:,0.242,varphi:,0.248,pingjunzhi:,0.003366856
braided,4.2,atoms,gamma:,0.242,varphi:,0.25,pingjunzhi:,0.003512612
braided,4.2,atoms,gamma:,0.242,varphi:,0.252,pingjunzhi:,0.003151933
braided,4.2,atoms,gamma:,0.242,varphi:,0.254,pingjunzhi:,0.003295977
braided,4.2,atoms,gamma:,0.242,varphi:,0.256,pingjunzhi:,0.003482821
braided,4.2,atoms,gamma:,0.242,varphi:,0.258,pingjunzhi:,0.003698936
braided,4.2,atoms,gamma:,0.242,varphi:,0.26,pingjunzhi:,0.003235898
braided,4.2,atoms,gamma:,0.242,varphi:,0.262,pingjunzhi:,0.003642619
braided,4.2,atoms,gamma:,0.242,varphi:,0.264,pingjunzhi:,0.003377329
braided,4.2,atoms,gamma:,0.242,varphi:,0.266,pingjunzhi:,0.003471153
braided,4.2,atoms,gamma:,0.242,varphi:,0.268,pingjunzhi:,0.003705002
braided,4.2,atoms,gamma:,0.242,varphi:,0.27,pingjunzhi:,0.003310983
braided,4.2,atoms,gamma:,0.242,varphi:,0.272,pingjunzhi:,0.003853996
braided,4.2,atoms,gamma:,0.242,varphi:,0.274,pingjunzhi:,0.003209663
braided,4.2,atoms,gamma:,0.242,varphi:,0.276,pingjunzhi:,0.003137005
braided,4.2,atoms,gamma:,0.242,varphi:,0.278,pingjunzhi:,0.003412193
braided,4.2,atoms,gamma:,0.242,varphi:,0.28,pingjunzhi:,0.003686482
braided,4.2,atoms,gamma:,0.242,varphi:,0.282,pingjunzhi:,0.003469747
braided,4.2,atoms,gamma:,0.242,varphi:,0.284,pingjunzhi:,0.003289954
braided,4.2,atoms,gamma:,0.242,varphi:,0.286,pingjunzhi:,0.003847557
braided,4.2,atoms,gamma:,0.242,varphi:,0.288,pingjunzhi:,0.003703186
braided,4.2,atoms,gamma:,0.242,varphi:,0.29,pingjunzhi:,0.004084865
braided,4.2,atoms,gamma:,0.242,varphi:,0.292,pingjunzhi:,0.003905715
braided,4.2,atoms,gamma:,0.242,varphi:,0.294,pingjunzhi:,0.004044099
braided,4.2,atoms,gamma:,0.242,varphi:,0.296,pingjunzhi:,0.003612848
braided,4.2,atoms,gamma:,0.242,varphi:,0.298,pingjunzhi:,0.003856745
braided,4.2,atoms,gamma:,0.242,varphi:,0.3,pingjunzhi:,0.003662209
braided,4.2,atoms,gamma:,0.244,varphi:,0,pingjunzhi:,0.000835828
braided,4.2,atoms,gamma:,0.244,varphi:,0.002,pingjunzhi:,0.000878274
braided,4.2,atoms,gamma:,0.244,varphi:,0.004,pingjunzhi:,0.0007911
braided,4.2,atoms,gamma:,0.244,varphi:,0.006,pingjunzhi:,0.000860956
braided,4.2,atoms,gamma:,0.244,varphi:,0.008,pingjunzhi:,0.000925698
braided,4.2,atoms,gamma:,0.244,varphi:,0.01,pingjunzhi:,0.000912048
braided,4.2,atoms,gamma:,0.244,varphi:,0.012,pingjunzhi:,0.000866293
braided,4.2,atoms,gamma:,0.244,varphi:,0.014,pingjunzhi:,0.00085868
braided,4.2,atoms,gamma:,0.244,varphi:,0.016,pingjunzhi:,0.00099785
braided,4.2,atoms,gamma:,0.244,varphi:,0.018,pingjunzhi:,0.000935814
braided,4.2,atoms,gamma:,0.244,varphi:,0.02,pingjunzhi:,0.000837783
braided,4.2,atoms,gamma:,0.244,varphi:,0.022,pingjunzhi:,0.000842263
braided,4.2,atoms,gamma:,0.244,varphi:,0.024,pingjunzhi:,0.001004016
braided,4.2,atoms,gamma:,0.244,varphi:,0.026,pingjunzhi:,0.00096658
braided,4.2,atoms,gamma:,0.244,varphi:,0.028,pingjunzhi:,0.001018535
braided,4.2,atoms,gamma:,0.244,varphi:,0.03,pingjunzhi:,0.001006743
braided,4.2,atoms,gamma:,0.244,varphi:,0.032,pingjunzhi:,0.000987395
braided,4.2,atoms,gamma:,0.244,varphi:,0.034,pingjunzhi:,0.001117748
braided,4.2,atoms,gamma:,0.244,varphi:,0.036,pingjunzhi:,0.000816872
braided,4.2,atoms,gamma:,0.244,varphi:,0.038,pingjunzhi:,0.000949333
braided,4.2,atoms,gamma:,0.244,varphi:,0.04,pingjunzhi:,0.000927175
braided,4.2,atoms,gamma:,0.244,varphi:,0.042,pingjunzhi:,0.001020954
braided,4.2,atoms,gamma:,0.244,varphi:,0.044,pingjunzhi:,0.001077629
braided,4.2,atoms,gamma:,0.244,varphi:,0.046,pingjunzhi:,0.00103807
braided,4.2,atoms,gamma:,0.244,varphi:,0.048,pingjunzhi:,0.000984095
braided,4.2,atoms,gamma:,0.244,varphi:,0.05,pingjunzhi:,0.001124216
braided,4.2,atoms,gamma:,0.244,varphi:,0.052,pingjunzhi:,0.001030783
braided,4.2,atoms,gamma:,0.244,varphi:,0.054,pingjunzhi:,0.001017801
braided,4.2,atoms,gamma:,0.244,varphi:,0.056,pingjunzhi:,0.000993516
braided,4.2,atoms,gamma:,0.244,varphi:,0.058,pingjunzhi:,0.001079707
braided,4.2,atoms,gamma:,0.244,varphi:,0.06,pingjunzhi:,0.000978167
braided,4.2,atoms,gamma:,0.244,varphi:,0.062,pingjunzhi:,0.001106619
braided,4.2,atoms,gamma:,0.244,varphi:,0.064,pingjunzhi:,0.000957966
braided,4.2,atoms,gamma:,0.244,varphi:,0.066,pingjunzhi:,0.001091238
braided,4.2,atoms,gamma:,0.244,varphi:,0.068,pingjunzhi:,0.001081797
braided,4.2,atoms,gamma:,0.244,varphi:,0.07,pingjunzhi:,0.001153243
braided,4.2,atoms,gamma:,0.244,varphi:,0.072,pingjunzhi:,0.001077989
braided,4.2,atoms,gamma:,0.244,varphi:,0.074,pingjunzhi:,0.001210626
braided,4.2,atoms,gamma:,0.244,varphi:,0.076,pingjunzhi:,0.001245857
braided,4.2,atoms,gamma:,0.244,varphi:,0.078,pingjunzhi:,0.001262692
braided,4.2,atoms,gamma:,0.244,varphi:,0.08,pingjunzhi:,0.001025956
braided,4.2,atoms,gamma:,0.244,varphi:,0.082,pingjunzhi:,0.001166165
braided,4.2,atoms,gamma:,0.244,varphi:,0.084,pingjunzhi:,0.001137751
braided,4.2,atoms,gamma:,0.244,varphi:,0.086,pingjunzhi:,0.0010981
braided,4.2,atoms,gamma:,0.244,varphi:,0.088,pingjunzhi:,0.001227494
braided,4.2,atoms,gamma:,0.244,varphi:,0.09,pingjunzhi:,0.00121757
braided,4.2,atoms,gamma:,0.244,varphi:,0.092,pingjunzhi:,0.001207316
braided,4.2,atoms,gamma:,0.244,varphi:,0.094,pingjunzhi:,0.001192448
braided,4.2,atoms,gamma:,0.244,varphi:,0.096,pingjunzhi:,0.001250865
braided,4.2,atoms,gamma:,0.244,varphi:,0.098,pingjunzhi:,0.001364989
braided,4.2,atoms,gamma:,0.244,varphi:,0.1,pingjunzhi:,0.001165654
braided,4.2,atoms,gamma:,0.244,varphi:,0.102,pingjunzhi:,0.001271111
braided,4.2,atoms,gamma:,0.244,varphi:,0.104,pingjunzhi:,0.00117476
braided,4.2,atoms,gamma:,0.244,varphi:,0.106,pingjunzhi:,0.001283957
braided,4.2,atoms,gamma:,0.244,varphi:,0.108,pingjunzhi:,0.00150153
braided,4.2,atoms,gamma:,0.244,varphi:,0.11,pingjunzhi:,0.001521257
braided,4.2,atoms,gamma:,0.244,varphi:,0.112,pingjunzhi:,0.001179915
braided,4.2,atoms,gamma:,0.244,varphi:,0.114,pingjunzhi:,0.001480185
braided,4.2,atoms,gamma:,0.244,varphi:,0.116,pingjunzhi:,0.001487792
braided,4.2,atoms,gamma:,0.244,varphi:,0.118,pingjunzhi:,0.001349599
braided,4.2,atoms,gamma:,0.244,varphi:,0.12,pingjunzhi:,0.00142548
braided,4.2,atoms,gamma:,0.244,varphi:,0.122,pingjunzhi:,0.001606281
braided,4.2,atoms,gamma:,0.244,varphi:,0.124,pingjunzhi:,0.001451859
braided,4.2,atoms,gamma:,0.244,varphi:,0.126,pingjunzhi:,0.001548499
braided,4.2,atoms,gamma:,0.244,varphi:,0.128,pingjunzhi:,0.001513428
braided,4.2,atoms,gamma:,0.244,varphi:,0.13,pingjunzhi:,0.001422216
braided,4.2,atoms,gamma:,0.244,varphi:,0.132,pingjunzhi:,0.00153794
braided,4.2,atoms,gamma:,0.244,varphi:,0.134,pingjunzhi:,0.001569448
braided,4.2,atoms,gamma:,0.244,varphi:,0.136,pingjunzhi:,0.001647897
braided,4.2,atoms,gamma:,0.244,varphi:,0.138,pingjunzhi:,0.001663615
braided,4.2,atoms,gamma:,0.244,varphi:,0.14,pingjunzhi:,0.001616665
braided,4.2,atoms,gamma:,0.244,varphi:,0.142,pingjunzhi:,0.001749811
braided,4.2,atoms,gamma:,0.244,varphi:,0.144,pingjunzhi:,0.001533315
braided,4.2,atoms,gamma:,0.244,varphi:,0.146,pingjunzhi:,0.001608252
braided,4.2,atoms,gamma:,0.244,varphi:,0.148,pingjunzhi:,0.001813782
braided,4.2,atoms,gamma:,0.244,varphi:,0.15,pingjunzhi:,0.00192023
braided,4.2,atoms,gamma:,0.244,varphi:,0.152,pingjunzhi:,0.001600264
braided,4.2,atoms,gamma:,0.244,varphi:,0.154,pingjunzhi:,0.001781984
braided,4.2,atoms,gamma:,0.244,varphi:,0.156,pingjunzhi:,0.001658532
braided,4.2,atoms,gamma:,0.244,varphi:,0.158,pingjunzhi:,0.001782939
braided,4.2,atoms,gamma:,0.244,varphi:,0.16,pingjunzhi:,0.001835315
braided,4.2,atoms,gamma:,0.244,varphi:,0.162,pingjunzhi:,0.002026541
braided,4.2,atoms,gamma:,0.244,varphi:,0.164,pingjunzhi:,0.001989652
braided,4.2,atoms,gamma:,0.244,varphi:,0.166,pingjunzhi:,0.002053045
braided,4.2,atoms,gamma:,0.244,varphi:,0.168,pingjunzhi:,0.001780631
braided,4.2,atoms,gamma:,0.244,varphi:,0.17,pingjunzhi:,0.001964257
braided,4.2,atoms,gamma:,0.244,varphi:,0.172,pingjunzhi:,0.001898517
braided,4.2,atoms,gamma:,0.244,varphi:,0.174,pingjunzhi:,0.001913488
braided,4.2,atoms,gamma:,0.244,varphi:,0.176,pingjunzhi:,0.002111726
braided,4.2,atoms,gamma:,0.244,varphi:,0.178,pingjunzhi:,0.001917606
braided,4.2,atoms,gamma:,0.244,varphi:,0.18,pingjunzhi:,0.002169668
braided,4.2,atoms,gamma:,0.244,varphi:,0.182,pingjunzhi:,0.002186013
braided,4.2,atoms,gamma:,0.244,varphi:,0.184,pingjunzhi:,0.002214191
braided,4.2,atoms,gamma:,0.244,varphi:,0.186,pingjunzhi:,0.001936315
braided,4.2,atoms,gamma:,0.244,varphi:,0.188,pingjunzhi:,0.001933362
braided,4.2,atoms,gamma:,0.244,varphi:,0.19,pingjunzhi:,0.002128449
braided,4.2,atoms,gamma:,0.244,varphi:,0.192,pingjunzhi:,0.002290344
braided,4.2,atoms,gamma:,0.244,varphi:,0.194,pingjunzhi:,0.002230786
braided,4.2,atoms,gamma:,0.244,varphi:,0.196,pingjunzhi:,0.002225199
braided,4.2,atoms,gamma:,0.244,varphi:,0.198,pingjunzhi:,0.002271438
braided,4.2,atoms,gamma:,0.244,varphi:,0.2,pingjunzhi:,0.002378223
braided,4.2,atoms,gamma:,0.244,varphi:,0.202,pingjunzhi:,0.002253237
braided,4.2,atoms,gamma:,0.244,varphi:,0.204,pingjunzhi:,0.00239426
braided,4.2,atoms,gamma:,0.244,varphi:,0.206,pingjunzhi:,0.001974989
braided,4.2,atoms,gamma:,0.244,varphi:,0.208,pingjunzhi:,0.002023284
braided,4.2,atoms,gamma:,0.244,varphi:,0.21,pingjunzhi:,0.002523024
braided,4.2,atoms,gamma:,0.244,varphi:,0.212,pingjunzhi:,0.002858517
braided,4.2,atoms,gamma:,0.244,varphi:,0.214,pingjunzhi:,0.002506241
braided,4.2,atoms,gamma:,0.244,varphi:,0.216,pingjunzhi:,0.002988403
braided,4.2,atoms,gamma:,0.244,varphi:,0.218,pingjunzhi:,0.00252785
braided,4.2,atoms,gamma:,0.244,varphi:,0.22,pingjunzhi:,0.002410304
braided,4.2,atoms,gamma:,0.244,varphi:,0.222,pingjunzhi:,0.00287098
braided,4.2,atoms,gamma:,0.244,varphi:,0.224,pingjunzhi:,0.002558695
braided,4.2,atoms,gamma:,0.244,varphi:,0.226,pingjunzhi:,0.002404134
braided,4.2,atoms,gamma:,0.244,varphi:,0.228,pingjunzhi:,0.003389709
braided,4.2,atoms,gamma:,0.244,varphi:,0.23,pingjunzhi:,0.002705352
braided,4.2,atoms,gamma:,0.244,varphi:,0.232,pingjunzhi:,0.002315163
braided,4.2,atoms,gamma:,0.244,varphi:,0.234,pingjunzhi:,0.002741975
braided,4.2,atoms,gamma:,0.244,varphi:,0.236,pingjunzhi:,0.002746909
braided,4.2,atoms,gamma:,0.244,varphi:,0.238,pingjunzhi:,0.00301971
braided,4.2,atoms,gamma:,0.244,varphi:,0.24,pingjunzhi:,0.002712669
braided,4.2,atoms,gamma:,0.244,varphi:,0.242,pingjunzhi:,0.002964964
braided,4.2,atoms,gamma:,0.244,varphi:,0.244,pingjunzhi:,0.003336289
braided,4.2,atoms,gamma:,0.244,varphi:,0.246,pingjunzhi:,0.003515002
braided,4.2,atoms,gamma:,0.244,varphi:,0.248,pingjunzhi:,0.002591853
braided,4.2,atoms,gamma:,0.244,varphi:,0.25,pingjunzhi:,0.003336445
braided,4.2,atoms,gamma:,0.244,varphi:,0.252,pingjunzhi:,0.003347088
braided,4.2,atoms,gamma:,0.244,varphi:,0.254,pingjunzhi:,0.002604355
braided,4.2,atoms,gamma:,0.244,varphi:,0.256,pingjunzhi:,0.003343378
braided,4.2,atoms,gamma:,0.244,varphi:,0.258,pingjunzhi:,0.003364477
braided,4.2,atoms,gamma:,0.244,varphi:,0.26,pingjunzhi:,0.003323851
braided,4.2,atoms,gamma:,0.244,varphi:,0.262,pingjunzhi:,0.003195941
braided,4.2,atoms,gamma:,0.244,varphi:,0.264,pingjunzhi:,0.003551788
braided,4.2,atoms,gamma:,0.244,varphi:,0.266,pingjunzhi:,0.003557167
braided,4.2,atoms,gamma:,0.244,varphi:,0.268,pingjunzhi:,0.003199658
braided,4.2,atoms,gamma:,0.244,varphi:,0.27,pingjunzhi:,0.003381042
braided,4.2,atoms,gamma:,0.244,varphi:,0.272,pingjunzhi:,0.003676576
braided,4.2,atoms,gamma:,0.244,varphi:,0.274,pingjunzhi:,0.003736016
braided,4.2,atoms,gamma:,0.244,varphi:,0.276,pingjunzhi:,0.003260653
braided,4.2,atoms,gamma:,0.244,varphi:,0.278,pingjunzhi:,0.004088289
braided,4.2,atoms,gamma:,0.244,varphi:,0.28,pingjunzhi:,0.003233113
braided,4.2,atoms,gamma:,0.244,varphi:,0.282,pingjunzhi:,0.003722644
braided,4.2,atoms,gamma:,0.244,varphi:,0.284,pingjunzhi:,0.003385333
braided,4.2,atoms,gamma:,0.244,varphi:,0.286,pingjunzhi:,0.003621772
braided,4.2,atoms,gamma:,0.244,varphi:,0.288,pingjunzhi:,0.003611267
braided,4.2,atoms,gamma:,0.244,varphi:,0.29,pingjunzhi:,0.003437393
braided,4.2,atoms,gamma:,0.244,varphi:,0.292,pingjunzhi:,0.00360213
braided,4.2,atoms,gamma:,0.244,varphi:,0.294,pingjunzhi:,0.003593776
braided,4.2,atoms,gamma:,0.244,varphi:,0.296,pingjunzhi:,0.003575325
braided,4.2,atoms,gamma:,0.244,varphi:,0.298,pingjunzhi:,0.002987707
braided,4.2,atoms,gamma:,0.244,varphi:,0.3,pingjunzhi:,0.004121357
braided,4.2,atoms,gamma:,0.246,varphi:,0,pingjunzhi:,0.000790584
braided,4.2,atoms,gamma:,0.246,varphi:,0.002,pingjunzhi:,0.000801814
braided,4.2,atoms,gamma:,0.246,varphi:,0.004,pingjunzhi:,0.00090274
braided,4.2,atoms,gamma:,0.246,varphi:,0.006,pingjunzhi:,0.000921896
braided,4.2,atoms,gamma:,0.246,varphi:,0.008,pingjunzhi:,0.000986175
braided,4.2,atoms,gamma:,0.246,varphi:,0.01,pingjunzhi:,0.000977636
braided,4.2,atoms,gamma:,0.246,varphi:,0.012,pingjunzhi:,0.001109311
braided,4.2,atoms,gamma:,0.246,varphi:,0.014,pingjunzhi:,0.000909754
braided,4.2,atoms,gamma:,0.246,varphi:,0.016,pingjunzhi:,0.000901818
braided,4.2,atoms,gamma:,0.246,varphi:,0.018,pingjunzhi:,0.000887599
braided,4.2,atoms,gamma:,0.246,varphi:,0.02,pingjunzhi:,0.000978211
braided,4.2,atoms,gamma:,0.246,varphi:,0.022,pingjunzhi:,0.001128105
braided,4.2,atoms,gamma:,0.246,varphi:,0.024,pingjunzhi:,0.000951392
braided,4.2,atoms,gamma:,0.246,varphi:,0.026,pingjunzhi:,0.001025551
braided,4.2,atoms,gamma:,0.246,varphi:,0.028,pingjunzhi:,0.000862915
braided,4.2,atoms,gamma:,0.246,varphi:,0.03,pingjunzhi:,0.00082031
braided,4.2,atoms,gamma:,0.246,varphi:,0.032,pingjunzhi:,0.000971992
braided,4.2,atoms,gamma:,0.246,varphi:,0.034,pingjunzhi:,0.001030812
braided,4.2,atoms,gamma:,0.246,varphi:,0.036,pingjunzhi:,0.001130055
braided,4.2,atoms,gamma:,0.246,varphi:,0.038,pingjunzhi:,0.001128031
braided,4.2,atoms,gamma:,0.246,varphi:,0.04,pingjunzhi:,0.000947386
braided,4.2,atoms,gamma:,0.246,varphi:,0.042,pingjunzhi:,0.000915425
braided,4.2,atoms,gamma:,0.246,varphi:,0.044,pingjunzhi:,0.00102802
braided,4.2,atoms,gamma:,0.246,varphi:,0.046,pingjunzhi:,0.000898399
braided,4.2,atoms,gamma:,0.246,varphi:,0.048,pingjunzhi:,0.000878625
braided,4.2,atoms,gamma:,0.246,varphi:,0.05,pingjunzhi:,0.001064585
braided,4.2,atoms,gamma:,0.246,varphi:,0.052,pingjunzhi:,0.001073633
braided,4.2,atoms,gamma:,0.246,varphi:,0.054,pingjunzhi:,0.001011236
braided,4.2,atoms,gamma:,0.246,varphi:,0.056,pingjunzhi:,0.001038067
braided,4.2,atoms,gamma:,0.246,varphi:,0.058,pingjunzhi:,0.000859237
braided,4.2,atoms,gamma:,0.246,varphi:,0.06,pingjunzhi:,0.001190544
braided,4.2,atoms,gamma:,0.246,varphi:,0.062,pingjunzhi:,0.001069483
braided,4.2,atoms,gamma:,0.246,varphi:,0.064,pingjunzhi:,0.001180081
braided,4.2,atoms,gamma:,0.246,varphi:,0.066,pingjunzhi:,0.001119273
braided,4.2,atoms,gamma:,0.246,varphi:,0.068,pingjunzhi:,0.00105658
braided,4.2,atoms,gamma:,0.246,varphi:,0.07,pingjunzhi:,0.001212151
braided,4.2,atoms,gamma:,0.246,varphi:,0.072,pingjunzhi:,0.001128337
braided,4.2,atoms,gamma:,0.246,varphi:,0.074,pingjunzhi:,0.001164309
braided,4.2,atoms,gamma:,0.246,varphi:,0.076,pingjunzhi:,0.001193186
braided,4.2,atoms,gamma:,0.246,varphi:,0.078,pingjunzhi:,0.001108983
braided,4.2,atoms,gamma:,0.246,varphi:,0.08,pingjunzhi:,0.00109969
braided,4.2,atoms,gamma:,0.246,varphi:,0.082,pingjunzhi:,0.001149894
braided,4.2,atoms,gamma:,0.246,varphi:,0.084,pingjunzhi:,0.001192753
braided,4.2,atoms,gamma:,0.246,varphi:,0.086,pingjunzhi:,0.001199488
braided,4.2,atoms,gamma:,0.246,varphi:,0.088,pingjunzhi:,0.001118411
braided,4.2,atoms,gamma:,0.246,varphi:,0.09,pingjunzhi:,0.001333677
braided,4.2,atoms,gamma:,0.246,varphi:,0.092,pingjunzhi:,0.00121472
braided,4.2,atoms,gamma:,0.246,varphi:,0.094,pingjunzhi:,0.00125115
braided,4.2,atoms,gamma:,0.246,varphi:,0.096,pingjunzhi:,0.001207594
braided,4.2,atoms,gamma:,0.246,varphi:,0.098,pingjunzhi:,0.001500002
braided,4.2,atoms,gamma:,0.246,varphi:,0.1,pingjunzhi:,0.001240259
braided,4.2,atoms,gamma:,0.246,varphi:,0.102,pingjunzhi:,0.001155285
braided,4.2,atoms,gamma:,0.246,varphi:,0.104,pingjunzhi:,0.001285339
braided,4.2,atoms,gamma:,0.246,varphi:,0.106,pingjunzhi:,0.00147688
braided,4.2,atoms,gamma:,0.246,varphi:,0.108,pingjunzhi:,0.001421623
braided,4.2,atoms,gamma:,0.246,varphi:,0.11,pingjunzhi:,0.00142323
braided,4.2,atoms,gamma:,0.246,varphi:,0.112,pingjunzhi:,0.001418473
braided,4.2,atoms,gamma:,0.246,varphi:,0.114,pingjunzhi:,0.001370924
braided,4.2,atoms,gamma:,0.246,varphi:,0.116,pingjunzhi:,0.001485164
braided,4.2,atoms,gamma:,0.246,varphi:,0.118,pingjunzhi:,0.00144569
braided,4.2,atoms,gamma:,0.246,varphi:,0.12,pingjunzhi:,0.001490593
braided,4.2,atoms,gamma:,0.246,varphi:,0.122,pingjunzhi:,0.001631035
braided,4.2,atoms,gamma:,0.246,varphi:,0.124,pingjunzhi:,0.001457472
braided,4.2,atoms,gamma:,0.246,varphi:,0.126,pingjunzhi:,0.001586998
braided,4.2,atoms,gamma:,0.246,varphi:,0.128,pingjunzhi:,0.001472338
braided,4.2,atoms,gamma:,0.246,varphi:,0.13,pingjunzhi:,0.001533245
braided,4.2,atoms,gamma:,0.246,varphi:,0.132,pingjunzhi:,0.001618701
braided,4.2,atoms,gamma:,0.246,varphi:,0.134,pingjunzhi:,0.001421571
braided,4.2,atoms,gamma:,0.246,varphi:,0.136,pingjunzhi:,0.001551707
braided,4.2,atoms,gamma:,0.246,varphi:,0.138,pingjunzhi:,0.00164875
braided,4.2,atoms,gamma:,0.246,varphi:,0.14,pingjunzhi:,0.001779983
braided,4.2,atoms,gamma:,0.246,varphi:,0.142,pingjunzhi:,0.001617547
braided,4.2,atoms,gamma:,0.246,varphi:,0.144,pingjunzhi:,0.001690755
braided,4.2,atoms,gamma:,0.246,varphi:,0.146,pingjunzhi:,0.001818083
braided,4.2,atoms,gamma:,0.246,varphi:,0.148,pingjunzhi:,0.001745228
braided,4.2,atoms,gamma:,0.246,varphi:,0.15,pingjunzhi:,0.001478813
braided,4.2,atoms,gamma:,0.246,varphi:,0.152,pingjunzhi:,0.001714111
braided,4.2,atoms,gamma:,0.246,varphi:,0.154,pingjunzhi:,0.001891002
braided,4.2,atoms,gamma:,0.246,varphi:,0.156,pingjunzhi:,0.001791616
braided,4.2,atoms,gamma:,0.246,varphi:,0.158,pingjunzhi:,0.001847181
braided,4.2,atoms,gamma:,0.246,varphi:,0.16,pingjunzhi:,0.001997916
braided,4.2,atoms,gamma:,0.246,varphi:,0.162,pingjunzhi:,0.002107965
braided,4.2,atoms,gamma:,0.246,varphi:,0.164,pingjunzhi:,0.001816822
braided,4.2,atoms,gamma:,0.246,varphi:,0.166,pingjunzhi:,0.001987882
braided,4.2,atoms,gamma:,0.246,varphi:,0.168,pingjunzhi:,0.001887672
braided,4.2,atoms,gamma:,0.246,varphi:,0.17,pingjunzhi:,0.002120372
braided,4.2,atoms,gamma:,0.246,varphi:,0.172,pingjunzhi:,0.002187978
braided,4.2,atoms,gamma:,0.246,varphi:,0.174,pingjunzhi:,0.002290224
braided,4.2,atoms,gamma:,0.246,varphi:,0.176,pingjunzhi:,0.002157044
braided,4.2,atoms,gamma:,0.246,varphi:,0.178,pingjunzhi:,0.002072558
braided,4.2,atoms,gamma:,0.246,varphi:,0.18,pingjunzhi:,0.002112329
braided,4.2,atoms,gamma:,0.246,varphi:,0.182,pingjunzhi:,0.002243222
braided,4.2,atoms,gamma:,0.246,varphi:,0.184,pingjunzhi:,0.002384348
braided,4.2,atoms,gamma:,0.246,varphi:,0.186,pingjunzhi:,0.00239418
braided,4.2,atoms,gamma:,0.246,varphi:,0.188,pingjunzhi:,0.002371379
braided,4.2,atoms,gamma:,0.246,varphi:,0.19,pingjunzhi:,0.002266596
braided,4.2,atoms,gamma:,0.246,varphi:,0.192,pingjunzhi:,0.002144282
braided,4.2,atoms,gamma:,0.246,varphi:,0.194,pingjunzhi:,0.00232118
braided,4.2,atoms,gamma:,0.246,varphi:,0.196,pingjunzhi:,0.002298385
braided,4.2,atoms,gamma:,0.246,varphi:,0.198,pingjunzhi:,0.002515187
braided,4.2,atoms,gamma:,0.246,varphi:,0.2,pingjunzhi:,0.002594685
braided,4.2,atoms,gamma:,0.246,varphi:,0.202,pingjunzhi:,0.002453897
braided,4.2,atoms,gamma:,0.246,varphi:,0.204,pingjunzhi:,0.002102487
braided,4.2,atoms,gamma:,0.246,varphi:,0.206,pingjunzhi:,0.002532137
braided,4.2,atoms,gamma:,0.246,varphi:,0.208,pingjunzhi:,0.002645329
braided,4.2,atoms,gamma:,0.246,varphi:,0.21,pingjunzhi:,0.001928625
braided,4.2,atoms,gamma:,0.246,varphi:,0.212,pingjunzhi:,0.002559822
braided,4.2,atoms,gamma:,0.246,varphi:,0.214,pingjunzhi:,0.002395725
braided,4.2,atoms,gamma:,0.246,varphi:,0.216,pingjunzhi:,0.002434764
braided,4.2,atoms,gamma:,0.246,varphi:,0.218,pingjunzhi:,0.002549001
braided,4.2,atoms,gamma:,0.246,varphi:,0.22,pingjunzhi:,0.002131594
braided,4.2,atoms,gamma:,0.246,varphi:,0.222,pingjunzhi:,0.002394663
braided,4.2,atoms,gamma:,0.246,varphi:,0.224,pingjunzhi:,0.002831091
braided,4.2,atoms,gamma:,0.246,varphi:,0.226,pingjunzhi:,0.002266915
braided,4.2,atoms,gamma:,0.246,varphi:,0.228,pingjunzhi:,0.002662034
braided,4.2,atoms,gamma:,0.246,varphi:,0.23,pingjunzhi:,0.002906978
braided,4.2,atoms,gamma:,0.246,varphi:,0.232,pingjunzhi:,0.003023933
braided,4.2,atoms,gamma:,0.246,varphi:,0.234,pingjunzhi:,0.003457923
braided,4.2,atoms,gamma:,0.246,varphi:,0.236,pingjunzhi:,0.003170615
braided,4.2,atoms,gamma:,0.246,varphi:,0.238,pingjunzhi:,0.003047979
braided,4.2,atoms,gamma:,0.246,varphi:,0.24,pingjunzhi:,0.00294906
braided,4.2,atoms,gamma:,0.246,varphi:,0.242,pingjunzhi:,0.003196823
